ps_id	mim_id	common_hpo_id	from_root	ic
PS118220	616668	HP_0000764	5	0.45678
PS118220	616668	HP_0001155	4	0.21355
PS118220	616668	HP_0001337	6	0.37479
PS118220	616668	HP_0001436	5	0.54289
PS118220	616668	HP_0001760	4	0.21341
PS118220	616668	HP_0001761	5	0.4039
PS118220	616668	HP_0002079	8	0.38007
PS118220	616668	HP_0002650	7	0.27317
PS118220	616668	HP_0002751	8	0.46029
PS118220	616668	HP_0002808	7	0.35677
PS118220	616668	HP_0002817	3	0.20169
PS118220	616668	HP_0002936	7	0.44898
PS118220	616668	HP_0003028	5	0.55553
PS118220	616668	HP_0003474	6	0.39271
PS118220	616668	HP_0003477	6	0.5097
PS118220	616668	HP_0003690	4	0.43103
PS118220	616668	HP_0004305	5	0.28323
PS118220	616668	HP_0005750	5	0.48531
PS118220	616668	HP_0006466	6	0.69003
PS118220	616668	HP_0007370	7	0.32698
PS118220	616668	HP_0009027	5	0.54779
PS118220	616668	HP_0009830	5	0.31923
PS118220	616668	HP_0011446	4	0.22741
PS118220	616668	HP_0100543	5	0.33609
PS118220	616684	HP_0000365	5	0.22922
PS118220	616684	HP_0000407	6	0.28944
PS118220	616684	HP_0000639	6	0.28063
PS118220	616684	HP_0000666	7	0.63172
PS118220	616684	HP_0000759	4	0.26256
PS118220	616684	HP_0000764	5	0.45678
PS118220	616684	HP_0001251	6	0.2761
PS118220	616684	HP_0001288	5	0.29167
PS118220	616684	HP_0001317	8	0.22627
PS118220	616684	HP_0001332	5	0.3692
PS118220	616684	HP_0001941	4	0.33405
PS118220	616684	HP_0002151	5	0.44372
PS118220	616684	HP_0002355	5	0.53591
PS118220	616684	HP_0002650	7	0.27317
PS118220	616684	HP_0002751	8	0.46029
PS118220	616684	HP_0002808	7	0.35677
PS118220	616684	HP_0003130	5	0.47819
PS118220	616684	HP_0003202	4	0.32139
PS118220	616684	HP_0003388	4	0.61289
PS118220	616684	HP_0003447	6	0.72955
PS118220	616684	HP_0004302	4	0.39338
PS118220	616684	HP_0009830	5	0.31923
PS118220	616684	HP_0011096	6	0.56673
PS118220	616684	HP_0011389	5	0.28402
PS118220	616684	HP_0011443	5	0.26434
PS118220	616684	HP_0012638	3	0.08346
PS118220	616684	HP_0030236	4	0.29309
PS118220	616684	HP_0040290	3	0.29628
PS118220	616684	HP_0100022	4	0.19961
PS118220	616687	HP_0001760	4	0.21341
PS118220	616687	HP_0001761	5	0.4039
PS118220	616687	HP_0001765	6	0.5697
PS118220	616687	HP_0001780	5	0.33085
PS118220	616687	HP_0002936	7	0.44898
PS118220	616687	HP_0003236	6	0.38249
PS118220	616687	HP_0003474	6	0.39271
PS118220	616688	HP_0000009	6	0.43196
PS118220	616688	HP_0000020	5	0.53591
PS118220	616688	HP_0000364	4	0.22855
PS118220	616688	HP_0000365	5	0.22922
PS118220	616688	HP_0001155	4	0.21355
PS118220	616688	HP_0001171	5	0.55823
PS118220	616688	HP_0001252	5	0.19555
PS118220	616688	HP_0001263	6	0.20195
PS118220	616688	HP_0001270	6	0.33692
PS118220	616688	HP_0001276	5	0.26844
PS118220	616688	HP_0001288	5	0.29167
PS118220	616688	HP_0001290	6	0.23344
PS118220	616688	HP_0001436	5	0.54289
PS118220	616688	HP_0001608	2	0.4107
PS118220	616688	HP_0001620	3	0.62673
PS118220	616688	HP_0001760	4	0.21341
PS118220	616688	HP_0001761	5	0.4039
PS118220	616688	HP_0002355	5	0.53591
PS118220	616688	HP_0002380	6	0.55553
PS118220	616688	HP_0002411	5	0.71836
PS118220	616688	HP_0002493	5	0.23605
PS118220	616688	HP_0002650	7	0.27317
PS118220	616688	HP_0002936	7	0.44898
PS118220	616688	HP_0003394	4	0.55553
PS118220	616688	HP_0003474	6	0.39271
PS118220	616688	HP_0003690	4	0.43103
PS118220	616688	HP_0003808	4	0.16793
PS118220	616688	HP_0004302	4	0.39338
PS118220	616688	HP_0004305	5	0.28323
PS118220	616688	HP_0007256	6	0.37422
PS118220	616688	HP_0009027	5	0.54779
PS118220	616688	HP_0010674	6	0.25866
PS118220	616688	HP_0011804	3	0.13802
PS118220	616688	HP_0012758	5	0.17112
PS118220	616688	HP_0031064	4	0.53591
PS118220	616688	HP_0100022	4	0.19961
PS118220	616688	HP_0100257	5	0.55289
PS118220	616924	HP_0000763	6	0.52309
PS118220	616924	HP_0001265	5	0.3623
PS118220	616924	HP_0001288	5	0.29167
PS118220	616924	HP_0001315	4	0.32212
PS118220	616924	HP_0001324	4	0.25386
PS118220	616924	HP_0001446	4	0.48829
PS118220	616924	HP_0001760	4	0.21341
PS118220	616924	HP_0001761	5	0.4039
PS118220	616924	HP_0002021	7	0.61289
PS118220	616924	HP_0002311	6	0.51525
PS118220	616924	HP_0002359	5	0.64814
PS118220	616924	HP_0002495	7	0.5791
PS118220	616924	HP_0002515	6	0.53367
PS118220	616924	HP_0002936	7	0.44898
PS118220	616924	HP_0003198	4	0.43103
PS118220	616924	HP_0003200	5	0.561
PS118220	616924	HP_0003202	4	0.32139
PS118220	616924	HP_0003236	6	0.38249
PS118220	616924	HP_0003390	7	0.65416
PS118220	616924	HP_0003445	5	0.62673
PS118220	616924	HP_0003457	4	0.51525
PS118220	616924	HP_0003474	6	0.39271
PS118220	616924	HP_0003477	6	0.5097
PS118220	616924	HP_0003484	5	0.67435
PS118220	616924	HP_0003487	7	0.401
PS118220	616924	HP_0003555	5	0.72955
PS118220	616924	HP_0003557	6	0.63172
PS118220	616924	HP_0003690	4	0.43103
PS118220	616924	HP_0003701	5	0.42299
PS118220	616924	HP_0003805	5	0.67435
PS118220	616924	HP_0004302	4	0.39338
PS118220	616924	HP_0004303	4	0.41306
PS118220	616924	HP_0007210	5	0.69003
PS118220	616924	HP_0007256	6	0.37422
PS118220	616924	HP_0007340	5	0.55553
PS118220	616924	HP_0009129	5	0.67435
PS118220	616924	HP_0011805	3	0.20129
PS118220	617017	HP_0001265	5	0.3623
PS118220	617017	HP_0001284	5	0.39138
PS118220	617017	HP_0001288	5	0.29167
PS118220	617017	HP_0001315	4	0.32212
PS118220	617017	HP_0001436	5	0.54289
PS118220	617017	HP_0002317	6	0.55553
PS118220	617017	HP_0002936	7	0.44898
PS118220	617017	HP_0003474	6	0.39271
PS118220	617017	HP_0003690	4	0.43103
PS118220	617017	HP_0009027	5	0.54779
PS118220	617087	HP_0000364	4	0.22855
PS118220	617087	HP_0000365	5	0.22922
PS118220	617087	HP_0000543	9	0.49769
PS118220	617087	HP_0000648	9	0.36077
PS118220	617087	HP_0000764	5	0.45678
PS118220	617087	HP_0001265	5	0.3623
PS118220	617087	HP_0001270	6	0.33692
PS118220	617087	HP_0001288	5	0.29167
PS118220	617087	HP_0001315	4	0.32212
PS118220	617087	HP_0001436	5	0.54289
PS118220	617087	HP_0001760	4	0.21341
PS118220	617087	HP_0001761	5	0.4039
PS118220	617087	HP_0002093	4	0.34553
PS118220	617087	HP_0002194	7	0.61289
PS118220	617087	HP_0002355	5	0.53591
PS118220	617087	HP_0002650	7	0.27317
PS118220	617087	HP_0002747	5	0.5097
PS118220	617087	HP_0002808	7	0.35677
PS118220	617087	HP_0002936	7	0.44898
PS118220	617087	HP_0003474	6	0.39271
PS118220	617087	HP_0003477	6	0.5097
PS118220	617087	HP_0003690	4	0.43103
PS118220	617087	HP_0004302	4	0.39338
PS118220	617087	HP_0009027	5	0.54779
PS118220	617087	HP_0009830	5	0.31923
PS118220	617087	HP_0010674	6	0.25866
PS118220	617087	HP_0012795	8	0.32851
PS118450	118450	HP_0000009	6	0.43196
PS118450	118450	HP_0000069	5	0.47682
PS118450	118450	HP_0000076	6	0.55031
PS118450	118450	HP_0000089	8	0.54052
PS118450	118450	HP_0000107	7	0.44066
PS118450	118450	HP_0000110	7	0.58932
PS118450	118450	HP_0000124	6	0.5697
PS118450	118450	HP_0000290	5	0.27734
PS118450	118450	HP_0000316	6	0.3103
PS118450	118450	HP_0000325	6	0.5097
PS118450	118450	HP_0000337	6	0.53819
PS118450	118450	HP_0000377	5	0.31711
PS118450	118450	HP_0000400	6	0.46637
PS118450	118450	HP_0000422	6	0.29309
PS118450	118450	HP_0000482	8	0.53367
PS118450	118450	HP_0000486	6	0.29986
PS118450	118450	HP_0000490	6	0.49134
PS118450	118450	HP_0000517	6	0.31196
PS118450	118450	HP_0000518	7	0.32031
PS118450	118450	HP_0000533	9	0.65416
PS118450	118450	HP_0000539	4	0.34733
PS118450	118450	HP_0000545	5	0.38372
PS118450	118450	HP_0000549	5	0.29511
PS118450	118450	HP_0000580	9	0.4639
PS118450	118450	HP_0000582	10	0.47819
PS118450	118450	HP_0000585	10	0.78955
PS118450	118450	HP_0000627	8	0.70814
PS118450	118450	HP_0000772	7	0.40839
PS118450	118450	HP_0000952	7	0.47682
PS118450	118450	HP_0001120	7	0.50614
PS118450	118450	HP_0001249	5	0.18714
PS118450	118450	HP_0001256	6	0.46763
PS118450	118450	HP_0001284	5	0.39138
PS118450	118450	HP_0001297	5	0.53591
PS118450	118450	HP_0001315	4	0.32212
PS118450	118450	HP_0001328	5	0.52513
PS118450	118450	HP_0001394	6	0.49607
PS118450	118450	HP_0001402	6	0.62193
PS118450	118450	HP_0001492	8	0.87096
PS118450	118450	HP_0001508	5	0.28455
PS118450	118450	HP_0001547	6	0.37769
PS118450	118450	HP_0001629	7	0.38942
PS118450	118450	HP_0001631	6	0.39817
PS118450	118450	HP_0001636	8	0.54531
PS118450	118450	HP_0001679	6	0.45794
PS118450	118450	HP_0001680	7	0.55289
PS118450	118450	HP_0001710	7	0.5191
PS118450	118450	HP_0001738	7	0.72955
PS118450	118450	HP_0001941	4	0.33405
PS118450	118450	HP_0001947	5	0.64814
PS118450	118450	HP_0001999	5	0.27734
PS118450	118450	HP_0002155	5	0.5697
PS118450	118450	HP_0002890	5	0.66723
PS118450	118450	HP_0002895	6	0.81097
PS118450	118450	HP_0002896	5	0.58241
PS118450	118450	HP_0002910	6	0.44791
PS118450	118450	HP_0002937	8	0.60862
PS118450	118450	HP_0003022	7	0.63695
PS118450	118450	HP_0003077	4	0.53148
PS118450	118450	HP_0003107	4	0.5191
PS118450	118450	HP_0003124	5	0.63172
PS118450	118450	HP_0003189	7	0.65416
PS118450	118450	HP_0003312	7	0.38434
PS118450	118450	HP_0003422	7	0.50269
PS118450	118450	HP_0004325	4	0.25781
PS118450	118450	HP_0004415	7	0.64241
PS118450	118450	HP_0004969	8	0.72955
PS118450	118450	HP_0005105	6	0.29196
PS118450	118450	HP_0005120	5	0.39609
PS118450	118450	HP_0005280	7	0.36597
PS118450	118450	HP_0006495	6	0.60862
PS118450	118450	HP_0006579	8	0.65416
PS118450	118450	HP_0007700	7	0.61289
PS118450	118450	HP_0007703	8	0.45337
PS118450	118450	HP_0008438	8	0.71836
PS118450	118450	HP_0008659	8	0.78955
PS118450	118450	HP_0008678	7	0.47279
PS118450	118450	HP_0009381	6	0.4171
PS118450	118450	HP_0009803	8	0.43867
PS118450	118450	HP_0009821	6	0.57275
PS118450	118450	HP_0009835	8	0.52932
PS118450	118450	HP_0009882	7	0.54289
PS118450	118450	HP_0010438	6	0.38685
PS118450	118450	HP_0011040	8	0.83717
PS118450	118450	HP_0011994	6	0.39678
PS118450	118450	HP_0012210	6	0.28038
PS118450	118450	HP_0012759	4	0.13142
PS118450	118450	HP_0100659	4	0.46029
PS118450	118450	HP_0100886	5	0.26821
PS118450	118450	HP_0100957	7	0.55289
PS118450	118450	HP_0200006	9	0.34508
PS118450	118450	HP_0200065	8	0.64241
PS118450	118450	HP_0410042	5	1.0
PS118450	610205	HP_0000083	6	0.40244
PS118450	610205	HP_0000089	8	0.54052
PS118450	610205	HP_0000093	4	0.46029
PS118450	610205	HP_0000107	7	0.44066
PS118450	610205	HP_0000124	6	0.5697
PS118450	610205	HP_0000290	5	0.27734
PS118450	610205	HP_0000306	5	0.4265
PS118450	610205	HP_0000307	6	0.62193
PS118450	610205	HP_0000325	6	0.5097
PS118450	610205	HP_0000337	6	0.53819
PS118450	610205	HP_0000627	8	0.70814
PS118450	610205	HP_0000790	5	0.57588
PS118450	610205	HP_0000822	5	0.41227
PS118450	610205	HP_0001396	6	0.44066
PS118450	610205	HP_0001631	6	0.39817
PS118450	610205	HP_0001636	8	0.54531
PS118450	610205	HP_0001642	6	0.5191
PS118450	610205	HP_0001710	7	0.5191
PS118450	610205	HP_0001941	4	0.33405
PS118450	610205	HP_0001947	5	0.64814
PS118450	610205	HP_0001999	5	0.27734
PS118450	610205	HP_0002611	7	0.81097
PS118450	610205	HP_0003110	3	0.31746
PS118450	610205	HP_0003189	7	0.65416
PS118450	610205	HP_0004297	5	0.4039
PS118450	610205	HP_0004415	7	0.64241
PS118450	610205	HP_0004969	8	0.72955
PS118450	610205	HP_0005105	6	0.29196
PS118450	610205	HP_0005120	5	0.39609
PS118450	610205	HP_0008678	7	0.47279
PS118450	610205	HP_0011994	6	0.39678
PS118450	610205	HP_0012210	6	0.28038
PS118450	610205	HP_0012211	5	0.34824
PS118450	610205	HP_0030972	4	0.39007
PS118450	610205	HP_0031654	5	0.5097
PS119530	129400	HP_0000002	3	0.22012
PS119530	129400	HP_0000047	7	0.43196
PS119530	129400	HP_0000059	9	0.66723
PS119530	129400	HP_0000066	8	0.58241
PS119530	129400	HP_0000160	7	0.47546
PS119530	129400	HP_0000175	7	0.34598
PS119530	129400	HP_0000177	7	0.29599
PS119530	129400	HP_0000193	10	0.5791
PS119530	129400	HP_0000202	6	0.33609
PS119530	129400	HP_0000204	8	0.45007
PS119530	129400	HP_0000290	5	0.27734
PS119530	129400	HP_0000327	8	0.52309
PS119530	129400	HP_0000348	6	0.5044
PS119530	129400	HP_0000364	4	0.22855
PS119530	129400	HP_0000365	5	0.22922
PS119530	129400	HP_0000388	5	0.47819
PS119530	129400	HP_0000403	5	0.51716
PS119530	129400	HP_0000422	6	0.29309
PS119530	129400	HP_0000429	7	0.3529
PS119530	129400	HP_0000430	8	0.54052
PS119530	129400	HP_0000508	4	0.33365
PS119530	129400	HP_0000668	10	0.49607
PS119530	129400	HP_0000691	9	0.54531
PS119530	129400	HP_0000698	9	0.64241
PS119530	129400	HP_0000963	7	0.61289
PS119530	129400	HP_0000966	5	0.59294
PS119530	129400	HP_0000968	6	0.58582
PS119530	129400	HP_0001159	6	0.38559
PS119530	129400	HP_0001510	3	0.18842
PS119530	129400	HP_0001596	6	0.48099
PS119530	129400	HP_0001597	4	0.35055
PS119530	129400	HP_0001792	6	0.52108
PS119530	129400	HP_0001805	5	0.69874
PS119530	129400	HP_0002213	6	0.58241
PS119530	129400	HP_0002235	6	0.81097
PS119530	129400	HP_0002719	4	0.30046
PS119530	129400	HP_0003328	5	0.65416
PS119530	129400	HP_0004322	4	0.22971
PS119530	129400	HP_0005105	6	0.29196
PS119530	129400	HP_0005280	7	0.36597
PS119530	129400	HP_0006482	8	0.47819
PS119530	129400	HP_0007550	4	0.47958
PS119530	129400	HP_0008065	6	0.47018
PS119530	129400	HP_0008070	6	0.40538
PS119530	129400	HP_0008386	5	0.48099
PS119530	129400	HP_0009804	9	0.44269
PS119530	129400	HP_0009924	7	0.52932
PS119530	129400	HP_0010719	5	0.45794
PS119530	129400	HP_0011297	5	0.21269
PS119530	129400	HP_0011337	6	0.40612
PS119530	129400	HP_0011357	5	0.40244
PS119530	129400	HP_0012373	3	0.14648
PS119530	129400	HP_0100627	6	0.43196
PS119530	129400	HP_0100736	8	0.54289
PS119530	129400	HP_0100737	8	0.3442
PS119530	129400	HP_0410030	7	0.44066
PS119530	225060	HP_0000175	7	0.34598
PS119530	225060	HP_0000177	7	0.29599
PS119530	225060	HP_0000202	6	0.33609
PS119530	225060	HP_0000204	8	0.45007
PS119530	225060	HP_0000272	7	0.40839
PS119530	225060	HP_0000288	8	0.35579
PS119530	225060	HP_0000325	6	0.5097
PS119530	225060	HP_0000535	8	0.54052
PS119530	225060	HP_0000598	2	0.16813
PS119530	225060	HP_0000653	7	0.54779
PS119530	225060	HP_0000668	10	0.49607
PS119530	225060	HP_0000674	10	0.75576
PS119530	225060	HP_0000691	9	0.54531
PS119530	225060	HP_0000968	6	0.58582
PS119530	225060	HP_0000972	7	0.58241
PS119530	225060	HP_0001006	6	0.59294
PS119530	225060	HP_0001595	4	0.24925
PS119530	225060	HP_0001597	4	0.35055
PS119530	225060	HP_0001770	6	0.4898
PS119530	225060	HP_0001999	5	0.27734
PS119530	225060	HP_0002164	5	0.43479
PS119530	225060	HP_0006101	7	0.54531
PS119530	225060	HP_0006482	8	0.47819
PS119530	225060	HP_0007556	6	0.55823
PS119530	225060	HP_0008070	6	0.40538
PS119530	225060	HP_0009804	9	0.44269
PS119530	225060	HP_0010554	8	0.63172
PS119530	225060	HP_0010621	7	0.77145
PS119530	225060	HP_0010719	5	0.45794
PS119530	225060	HP_0010765	7	0.57275
PS119530	225060	HP_0011354	5	0.28323
PS119530	225060	HP_0012725	7	0.6045
PS119530	225060	HP_0045074	7	0.53367
PS119530	225060	HP_0045075	7	0.50791
PS119530	225060	HP_0100737	8	0.3442
PS119530	225060	HP_0200102	6	0.5191
PS119530	225060	HP_0410030	7	0.44066
PS119530	600625	HP_0000153	5	0.17143
PS119530	600625	HP_0000202	6	0.33609
PS119530	600625	HP_0000271	4	0.11666
PS119530	600625	HP_0002006	5	0.75576
PS119530	608874	HP_0000175	7	0.34598
PS119530	608874	HP_0000177	7	0.29599
PS119530	608874	HP_0000202	6	0.33609
PS119530	608874	HP_0000204	8	0.45007
PS119530	608874	HP_0100737	8	0.3442
PS119530	608874	HP_0410030	7	0.44066
PS119580	119580	HP_0000177	7	0.29599
PS119580	119580	HP_0000204	8	0.45007
PS119580	119580	HP_0000316	6	0.3103
PS119580	119580	HP_0000656	8	0.6045
PS119580	119580	HP_0000668	10	0.49607
PS119580	119580	HP_0000698	9	0.64241
PS119580	119580	HP_0001792	6	0.52108
PS119580	119580	HP_0002023	7	0.52309
PS119580	119580	HP_0004378	6	0.48531
PS119580	119580	HP_0006482	8	0.47819
PS119580	119580	HP_0008386	5	0.48099
PS119580	119580	HP_0008496	6	0.83717
PS119580	119580	HP_0009743	7	0.87096
PS119580	119580	HP_0009804	9	0.44269
PS119580	119580	HP_0011297	5	0.21269
PS119580	119580	HP_0030084	6	0.39338
PS119580	119580	HP_0100886	5	0.26821
PS119580	119580	HP_0410030	7	0.44066
PS120100	120100	HP_0000509	5	0.55031
PS120100	120100	HP_0001945	4	0.5191
PS120100	120100	HP_0001954	5	0.64241
PS120100	120100	HP_0001974	5	0.59294
PS120100	120100	HP_0002315	4	0.50269
PS120100	120100	HP_0002829	4	0.55031
PS120100	120100	HP_0003326	4	0.54052
PS120100	120100	HP_0011034	3	0.64814
PS120100	120100	HP_0011893	4	0.40688
PS120100	120100	HP_0012210	6	0.28038
PS120100	120100	HP_0012531	3	0.40317
PS120100	120100	HP_0012638	3	0.08346
PS120100	120100	HP_0100533	4	0.5191
PS120100	611762	HP_0000365	5	0.22922
PS120100	611762	HP_0000407	6	0.28944
PS120100	611762	HP_0000988	6	0.63172
PS120100	611762	HP_0001025	5	0.69003
PS120100	611762	HP_0001945	4	0.5191
PS120100	611762	HP_0001954	5	0.64241
PS120100	611762	HP_0002027	4	0.561
PS120100	611762	HP_0002315	4	0.50269
PS120100	611762	HP_0002829	4	0.55031
PS120100	611762	HP_0003326	4	0.54052
PS120100	611762	HP_0010876	3	0.35776
PS120100	611762	HP_0011107	7	0.77145
PS120100	611762	HP_0011123	5	0.4171
PS120100	611762	HP_0011276	4	0.3703
PS120100	611762	HP_0011389	5	0.28402
PS120100	611762	HP_0011458	4	0.24367
PS120100	611762	HP_0012531	3	0.40317
PS120100	611762	HP_0012638	3	0.08346
PS120100	614468	HP_0000872	5	0.83717
PS120100	614468	HP_0001000	5	0.38188
PS120100	614468	HP_0001025	5	0.69003
PS120100	614468	HP_0001045	6	0.77145
PS120100	614468	HP_0002099	4	0.60052
PS120100	614468	HP_0002719	4	0.30046
PS120100	614468	HP_0002795	3	0.26212
PS120100	614468	HP_0002960	4	0.52513
PS120100	614468	HP_0003193	6	0.81097
PS120100	614468	HP_0010978	3	0.235
PS120100	614468	HP_0011276	4	0.3703
PS120100	614468	HP_0012384	6	0.63172
PS120100	614468	HP_0100326	4	0.58241
PS120100	614468	HP_0100646	5	0.75576
PS120435	120435	HP_0003003	7	0.69874
PS120435	120435	HP_0100273	6	0.69003
PS120435	609310	HP_0003003	7	0.69874
PS120435	609310	HP_0100273	6	0.69003
PS120435	613244	HP_0006716	6	0.65416
PS120435	614331	HP_0006716	6	0.65416
PS120435	614337	HP_0000137	7	0.5044
PS120435	614337	HP_0006716	6	0.65416
PS120435	614337	HP_0010784	5	0.63172
PS120435	614337	HP_0012114	6	0.77145
PS120435	614337	HP_0100615	6	0.69003
PS120435	614350	HP_0006716	6	0.65416
PS120435	614350	HP_0010784	5	0.63172
PS120435	614350	HP_0012114	6	0.77145
PS120435	614385	HP_0006716	6	0.65416
PS121200	121200	HP_0001250	4	0.19382
PS121200	121200	HP_0001263	6	0.20195
PS121200	121200	HP_0001270	6	0.33692
PS121200	121200	HP_0002069	6	0.52108
PS121200	121200	HP_0002197	5	0.45911
PS121200	121200	HP_0002266	7	0.77145
PS121200	121200	HP_0002373	5	0.64814
PS121200	121200	HP_0002411	5	0.71836
PS121200	121200	HP_0012758	5	0.17112
PS121200	121200	HP_0100022	4	0.19961
PS121200	121201	HP_0002069	6	0.52108
PS121200	121201	HP_0002197	5	0.45911
PS121200	121201	HP_0002266	7	0.77145
PS121210	614418	HP_0001250	4	0.19382
PS121210	614418	HP_0002069	6	0.52108
PS121210	614418	HP_0002197	5	0.45911
PS121210	614418	HP_0002373	5	0.64814
PS121400	217300	HP_0000539	4	0.34733
PS121400	217300	HP_0000540	5	0.48829
PS121400	217300	HP_0001084	10	0.83717
PS121400	217300	HP_0007720	8	0.91859
PS121400	217300	HP_0100689	8	0.66723
PS121400	217300	HP_0100691	7	0.52721
PS122000	122000	HP_0000501	4	0.45794
PS122000	122000	HP_0000504	4	0.25551
PS122000	122000	HP_0000525	6	0.4171
PS122000	122000	HP_0000585	10	0.78955
PS122000	122000	HP_0000613	5	0.47018
PS122000	122000	HP_0000615	7	0.62673
PS122000	122000	HP_0000632	4	0.60862
PS122000	122000	HP_0000708	4	0.24807
PS122000	122000	HP_0007833	7	0.81097
PS122000	122000	HP_0009918	8	0.70814
PS122000	122000	HP_0009926	5	0.71836
PS122000	122000	HP_0011490	8	0.81097
PS122000	122000	HP_0012373	3	0.14648
PS122000	122000	HP_0025358	7	0.87096
PS122000	609140	HP_0000481	6	0.34244
PS122000	609140	HP_0001131	7	0.60862
PS122000	609140	HP_0007957	7	0.44475
PS122000	609141	HP_0000023	5	0.44685
PS122000	609141	HP_0000481	6	0.34244
PS122000	609141	HP_0001131	7	0.60862
PS122000	609141	HP_0004299	4	0.39338
PS122000	609141	HP_0011490	8	0.81097
PS122000	609141	HP_0012038	9	0.91859
PS122470	122470	HP_0000002	3	0.22012
PS122470	122470	HP_0000009	6	0.43196
PS122470	122470	HP_0000023	5	0.44685
PS122470	122470	HP_0000028	8	0.33007
PS122470	122470	HP_0000035	7	0.31096
PS122470	122470	HP_0000047	7	0.43196
PS122470	122470	HP_0000050	7	0.39138
PS122470	122470	HP_0000059	9	0.66723
PS122470	122470	HP_0000066	8	0.58241
PS122470	122470	HP_0000069	5	0.47682
PS122470	122470	HP_0000076	6	0.55031
PS122470	122470	HP_0000086	8	0.62193
PS122470	122470	HP_0000089	8	0.54052
PS122470	122470	HP_0000093	4	0.46029
PS122470	122470	HP_0000107	7	0.44066
PS122470	122470	HP_0000175	7	0.34598
PS122470	122470	HP_0000177	7	0.29599
PS122470	122470	HP_0000189	8	0.5044
PS122470	122470	HP_0000202	6	0.33609
PS122470	122470	HP_0000204	8	0.45007
PS122470	122470	HP_0000218	8	0.33692
PS122470	122470	HP_0000219	8	0.4545
PS122470	122470	HP_0000233	7	0.4265
PS122470	122470	HP_0000248	7	0.46148
PS122470	122470	HP_0000252	7	0.24885
PS122470	122470	HP_0000288	8	0.35579
PS122470	122470	HP_0000343	9	0.42386
PS122470	122470	HP_0000347	7	0.32323
PS122470	122470	HP_0000357	5	0.31711
PS122470	122470	HP_0000365	5	0.22922
PS122470	122470	HP_0000369	6	0.33125
PS122470	122470	HP_0000405	6	0.4639
PS122470	122470	HP_0000407	6	0.28944
PS122470	122470	HP_0000415	6	0.54531
PS122470	122470	HP_0000422	6	0.29309
PS122470	122470	HP_0000429	7	0.3529
PS122470	122470	HP_0000453	7	0.561
PS122470	122470	HP_0000463	7	0.37947
PS122470	122470	HP_0000464	3	0.33007
PS122470	122470	HP_0000470	4	0.401
PS122470	122470	HP_0000482	8	0.53367
PS122470	122470	HP_0000483	5	0.561
PS122470	122470	HP_0000486	6	0.29986
PS122470	122470	HP_0000499	5	0.43967
PS122470	122470	HP_0000508	4	0.33365
PS122470	122470	HP_0000520	6	0.43384
PS122470	122470	HP_0000527	6	0.561
PS122470	122470	HP_0000534	5	0.3665
PS122470	122470	HP_0000539	4	0.34733
PS122470	122470	HP_0000545	5	0.38372
PS122470	122470	HP_0000549	5	0.29511
PS122470	122470	HP_0000587	7	0.3103
PS122470	122470	HP_0000588	7	0.72955
PS122470	122470	HP_0000589	6	0.45337
PS122470	122470	HP_0000639	6	0.28063
PS122470	122470	HP_0000648	9	0.36077
PS122470	122470	HP_0000664	6	0.53591
PS122470	122470	HP_0000684	9	0.52309
PS122470	122470	HP_0000687	9	0.5791
